"File","ExecTime_ms","MaxWorking_MB","MaxPrivate_MB","AvgCPU_pct","AsmFile","AsmLines"
"tc5_C.exe","166,28","2,012","0,426","1,74","o3_tc5_C.s","168"
"tc5_C.exe","176,88","2,012","0,43","0,87","o3_tc5_C.s","168"
"tc5_C.exe","175,98","2,012","0,422","0","o3_tc5_C.s","168"
"tc5_C.exe","181,02","2,012","0,426","1,74","o3_tc5_C.s","168"
"tc6_C.exe","171,95","2,012","0,43","0,87","o3_tc6_C.s","246"
"tc6_C.exe","175,54","2,012","0,422","0","o3_tc6_C.s","246"
"tc6_C.exe","161,63","2,012","0,418","0","o3_tc6_C.s","246"
"tc6_C.exe","166,98","2,012","0,422","0,87","o3_tc6_C.s","246"
"tc6_C.exe","168,54","2,012","0,422","0","o3_tc6_C.s","246"
"tc6_C.exe","155,36","2,012","0,422","0","o3_tc6_C.s","246"
"tc6_C.exe","166,5","2,012","0,43","0","o3_tc6_C.s","246"
"tc6_C.exe","165,91","2,012","0,422","0","o3_tc6_C.s","246"
"tc6_C.exe","166,05","2,012","0,426","0,87","o3_tc6_C.s","246"
"tc6_C.exe","173,8","2,012","0,426","0","o3_tc6_C.s","246"
"tc1_C.exe","170,06","2,012","0,418","0","o3_tc1_C.s","76"
"tc1_C.exe","169,74","2,012","0,422","0","o3_tc1_C.s","76"
"tc1_C.exe","157,91","2,012","0,422","0,87","o3_tc1_C.s","76"
"tc1_C.exe","164,25","2,012","0,426","0","o3_tc1_C.s","76"
"tc1_C.exe","170,7","2,012","0,418","0,87","o3_tc1_C.s","76"
"tc1_C.exe","170,49","2,012","0,426","0","o3_tc1_C.s","76"
"tc1_C.exe","226,23","2,012","0,422","0,87","o3_tc1_C.s","76"
"tc1_C.exe","182,38","2,012","0,426","0","o3_tc1_C.s","76"
"tc1_C.exe","179,47","2,008","0,41","0","o3_tc1_C.s","76"
"tc1_C.exe","191,45","2,012","0,426","0","o3_tc1_C.s","76"
"tc1_C.exe","162,93","2,012","0,43","0,87","o2_tc1_C.s","76"
"tc1_C.exe","177,82","2,012","0,426","0,87","o2_tc1_C.s","76"
"tc1_C.exe","185,97","2,012","0,426","0","o2_tc1_C.s","76"
"tc1_C.exe","167,14","2,781","0,551","0","o2_tc1_C.s","76"
"tc1_C.exe","171,83","2,012","0,418","0,87","o2_tc1_C.s","76"
"tc1_C.exe","182,38","2,012","0,426","0","o2_tc1_C.s","76"
"tc1_C.exe","178,99","2,012","0,426","0","o2_tc1_C.s","76"
"tc1_C.exe","173,4","2,012","0,418","0","o2_tc1_C.s","76"
"tc1_C.exe","175,11","2,012","0,422","0,87","o2_tc1_C.s","76"
"tc1_C.exe","174,39","2,012","0,418","0","o2_tc1_C.s","76"
"tc6_C.exe","170,08","2,012","0,422","0,87","o2_tc6_C.s","192"
"tc6_C.exe","168,56","2,012","0,426","0","o2_tc6_C.s","192"
"tc6_C.exe","185,68","2,012","0,422","0","o2_tc6_C.s","192"
"tc6_C.exe","167,94","2,012","0,422","0","o2_tc6_C.s","192"
"tc6_C.exe","263,34","2,012","0,426","0","o2_tc6_C.s","192"
"tc6_C.exe","199,76","2,012","0,426","0,87","o2_tc6_C.s","192"
"tc6_C.exe","178,52","2,012","0,422","0,87","o2_tc6_C.s","192"
"tc6_C.exe","186,44","2,012","0,422","0","o2_tc6_C.s","192"
"tc6_C.exe","179,82","2,012","0,422","0,87","o2_tc6_C.s","192"
"tc6_C.exe","177,05","2,012","0,418","0","o2_tc6_C.s","192"
"tc5_C.exe","177,5","2,012","0,426","2,6","o2_tc5_C.s","169"
"tc5_C.exe","233,96","2,012","0,422","0","o2_tc5_C.s","169"
"tc5_C.exe","257,14","2,012","0,43","1,3","o2_tc5_C.s","169"
"tc5_C.exe","170,18","2,008","0,426","0,87","o2_tc5_C.s","169"
"tc5_C.exe","167,06","2,012","0,43","0,87","o2_tc5_C.s","169"
"tc5_C.exe","166,97","2,012","0,426","2,6","o2_tc5_C.s","169"
"tc5_C.exe","190,55","2,012","0,434","0,87","o2_tc5_C.s","169"
"tc5_C.exe","172,96","2,012","0,422","1,74","o2_tc5_C.s","169"
"tc5_C.exe","198,42","2,012","0,426","1,74","o2_tc5_C.s","169"
"tc5_C.exe","181,99","2,012","0,426","0,87","o2_tc5_C.s","169"
"tc4_C.exe","177,11","2,012","0,418","0","o2_tc4_C.s","103"
"tc4_C.exe","167,95","2,008","0,414","0","o2_tc4_C.s","103"
"tc4_C.exe","155,06","2,012","0,426","0","o2_tc4_C.s","103"
"tc4_C.exe","162,82","2,012","0,418","0","o2_tc4_C.s","103"
"tc4_C.exe","165,56","2,012","0,422","0,87","o2_tc4_C.s","103"
"tc4_C.exe","206,68","2,012","0,422","0","o2_tc4_C.s","103"
"tc4_C.exe","171,26","2,012","0,418","0","o2_tc4_C.s","103"
"tc4_C.exe","165,25","2,012","0,426","0,87","o2_tc4_C.s","103"
"tc4_C.exe","172,22","2,012","0,426","0","o2_tc4_C.s","103"
"tc4_C.exe","181,43","2,008","0,414","0","o2_tc4_C.s","103"
"tc3_C.exe","164,49","2,012","0,422","0","o2_tc3_C.s","86"
"tc3_C.exe","167,16","2,012","0,418","0","o2_tc3_C.s","86"
"tc3_C.exe","183,53","2,012","0,414","0","o2_tc3_C.s","86"
"tc3_C.exe","179,45","2,012","0,426","0","o2_tc3_C.s","86"
"tc3_C.exe","188,92","2,012","0,418","0","o2_tc3_C.s","86"
"tc3_C.exe","187,42","2,012","0,422","0","o2_tc3_C.s","86"
"tc3_C.exe","189,02","2,012","0,422","0,87","o2_tc3_C.s","86"
"tc3_C.exe","181,06","2,012","0,422","0","o2_tc3_C.s","86"
"tc3_C.exe","180,14","2,012","0,426","0","o2_tc3_C.s","86"
"tc3_C.exe","226,76","2,012","0,426","0,87","o2_tc3_C.s","86"
"tc2_C.exe","157,91","2,012","0,422","0","o2_tc2_C.s","76"
"tc2_C.exe","186","2,012","0,426","0,87","o2_tc2_C.s","76"
"tc2_C.exe","192,28","2,012","0,418","0","o2_tc2_C.s","76"
"tc2_C.exe","176,46","2,012","0,422","1,73","o2_tc2_C.s","76"
"tc2_C.exe","176,08","2,012","0,418","0","o2_tc2_C.s","76"
"tc2_C.exe","168,2","2,012","0,418","0","o2_tc2_C.s","76"
"tc2_C.exe","192,18","2,012","0,426","0","o2_tc2_C.s","76"
"tc2_C.exe","175,26","2,012","0,422","0","o2_tc2_C.s","76"
"tc2_C.exe","181,02","2,012","0,418","0","o2_tc2_C.s","76"
"tc2_C.exe","174,4","2,012","0,426","0","o2_tc2_C.s","76"
"tc2_C.exe","181,45","2,012","0,43","0","o1_tc2_C.s","74"
"tc2_C.exe","190,53","2,012","0,426","0","o1_tc2_C.s","74"
"tc2_C.exe","176,59","2,012","0,418","0","o1_tc2_C.s","74"
"tc2_C.exe","187,63","2,012","0,422","0","o1_tc2_C.s","74"
"tc2_C.exe","173,02","2,012","0,418","0","o1_tc2_C.s","74"
"tc2_C.exe","177,97","2,008","0,418","0,87","o1_tc2_C.s","74"
"tc2_C.exe","167,04","2,012","0,422","0","o1_tc2_C.s","74"
"tc2_C.exe","191,34","2,012","0,422","0,87","o1_tc2_C.s","74"
"tc2_C.exe","116,16","2,012","0,422","0","o1_tc2_C.s","74"
"tc2_C.exe","174,53","2,012","0,418","0","o1_tc2_C.s","74"
"tc3_C.exe","222,29","2,012","0,426","0","o1_tc3_C.s","83"
"tc3_C.exe","102,21","2,836","0,547","0","o1_tc3_C.s","83"
"tc3_C.exe","177,13","2,012","0,426","0","o1_tc3_C.s","83"
"tc3_C.exe","180,53","2,012","0,418","0","o1_tc3_C.s","83"
"tc3_C.exe","178,68","2,012","0,426","0","o1_tc3_C.s","83"
"tc3_C.exe","172,97","2,012","0,418","0,87","o1_tc3_C.s","83"
"tc3_C.exe","177,3","2,012","0,422","0","o1_tc3_C.s","83"
"tc3_C.exe","168,12","2,012","0,426","0","o1_tc3_C.s","83"
"tc3_C.exe","166,08","2,012","0,43","0","o1_tc3_C.s","83"
"tc3_C.exe","181,36","2,012","0,418","0","o1_tc3_C.s","83"
"tc4_C.exe","167,87","2,012","0,422","0,87","o1_tc4_C.s","83"
"tc4_C.exe","141,21","2,012","0,426","0","o1_tc4_C.s","83"
"tc4_C.exe","174,34","2,012","0,418","0","o1_tc4_C.s","83"
"tc4_C.exe","176,69","2,012","0,418","0","o1_tc4_C.s","83"
"tc4_C.exe","187,82","2,012","0,418","0","o1_tc4_C.s","83"
"tc4_C.exe","173,16","2,012","0,418","0","o1_tc4_C.s","83"
"tc4_C.exe","174,5","2,012","0,422","0","o1_tc4_C.s","83"
"tc4_C.exe","152,66","2,012","0,422","0,87","o1_tc4_C.s","83"
"tc4_C.exe","161,02","2,012","0,426","0,87","o1_tc4_C.s","83"
"tc4_C.exe","184,26","2,012","0,426","0","o1_tc4_C.s","83"
"tc5_C.exe","175,91","2,012","0,426","1,74","o1_tc5_C.s","91"
"tc5_C.exe","174,38","2,012","0,426","1,74","o1_tc5_C.s","91"
"tc5_C.exe","179,5","2,012","0,43","0,87","o1_tc5_C.s","91"
"tc5_C.exe","169,34","2,012","0,426","1,74","o1_tc5_C.s","91"
"tc5_C.exe","188,75","2,012","0,426","1,74","o1_tc5_C.s","91"
"tc5_C.exe","179,53","2,012","0,422","1,74","o1_tc5_C.s","91"
"tc5_C.exe","164,74","2,012","0,43","1,74","o1_tc5_C.s","91"
"tc5_C.exe","153,93","2,012","0,43","0,87","o1_tc5_C.s","91"
"tc5_C.exe","170,04","2,012","0,43","1,74","o1_tc5_C.s","91"
"tc5_C.exe","182,75","2,012","0,426","0,87","o1_tc5_C.s","91"
"tc6_C.exe","169,84","2,012","0,422","0","o1_tc6_C.s","70"
"tc6_C.exe","185,2","2,008","0,41","0","o1_tc6_C.s","70"
"tc6_C.exe","166,54","2,012","0,418","0","o1_tc6_C.s","70"
"tc6_C.exe","179,24","2,012","0,422","0,87","o1_tc6_C.s","70"
"tc6_C.exe","186,63","2,012","0,422","0","o1_tc6_C.s","70"
"tc6_C.exe","229,79","2,012","0,418","0","o1_tc6_C.s","70"
"tc6_C.exe","180,28","2,012","0,422","0","o1_tc6_C.s","70"
"tc6_C.exe","178,9","2,012","0,422","0","o1_tc6_C.s","70"
"tc6_C.exe","153,23","2,012","0,418","0","o1_tc6_C.s","70"
"tc6_C.exe","170,86","2,012","0,426","0,87","o1_tc6_C.s","70"
"tc1_C.exe","172,8","2,012","0,414","0","o1_tc1_C.s","74"
"tc1_C.exe","169,97","2,008","0,414","0","o1_tc1_C.s","74"
"tc1_C.exe","174,89","2,012","0,426","0","o1_tc1_C.s","74"
"tc1_C.exe","167,12","2,012","0,422","0,87","o1_tc1_C.s","74"
"tc1_C.exe","179,18","2,012","0,426","0,87","o1_tc1_C.s","74"
"tc1_C.exe","177,97","2,012","0,418","0","o1_tc1_C.s","74"
"tc1_C.exe","179,62","2,012","0,422","0","o1_tc1_C.s","74"
"tc1_C.exe","178,1","2,012","0,426","0,87","o1_tc1_C.s","74"
"tc1_C.exe","180,3","2,012","0,422","0","o1_tc1_C.s","74"
"tc1_C.exe","182,64","2,012","0,426","0","o1_tc1_C.s","74"
"tc1_C.exe","164,45","2,012","0,418","0","tc1_C.s","96"
"tc1_C.exe","155,18","2,012","0,418","0","tc1_C.s","96"
"tc1_C.exe","163,57","2,012","0,418","0,87","tc1_C.s","96"
"tc1_C.exe","175,71","2,012","0,422","0","tc1_C.s","96"
"tc1_C.exe","263,02","2,012","0,422","0","tc1_C.s","96"
"tc1_C.exe","185,82","2,012","0,426","0","tc1_C.s","96"
"tc1_C.exe","178,06","2,012","0,426","0","tc1_C.s","96"
"tc1_C.exe","168,78","2,012","0,422","0","tc1_C.s","96"
"tc1_C.exe","179,54","2,012","0,426","0","tc1_C.s","96"
"tc1_C.exe","165,84","2,012","0,422","0","tc1_C.s","96"
"tc2_C.exe","170,43","2,008","0,418","0","tc2_C.s","96"
"tc2_C.exe","200,19","2,012","0,426","0","tc2_C.s","96"
"tc2_C.exe","202,68","2,012","0,422","0","tc2_C.s","96"
"tc2_C.exe","205,49","2,012","0,426","0","tc2_C.s","96"
"tc2_C.exe","190,71","2,012","0,426","0,87","tc2_C.s","96"
"tc2_C.exe","177,85","2,012","0,422","0,87","tc2_C.s","96"
"tc2_C.exe","169,19","2,012","0,418","0","tc2_C.s","96"
"tc2_C.exe","182,11","2,012","0,426","0","tc2_C.s","96"
"tc2_C.exe","179,11","2,012","0,422","0,87","tc2_C.s","96"
"tc2_C.exe","175,32","2,012","0,418","0","tc2_C.s","96"
"tc3_C.exe","195,81","2,012","0,422","0,87","tc3_C.s","105"
"tc3_C.exe","172,92","2,012","0,418","0","tc3_C.s","105"
"tc3_C.exe","182,41","2,012","0,426","0","tc3_C.s","105"
"tc3_C.exe","183,48","2,012","0,418","0,87","tc3_C.s","105"
"tc3_C.exe","182,93","2,012","0,422","0","tc3_C.s","105"
"tc3_C.exe","178,91","2,012","0,418","0","tc3_C.s","105"
"tc3_C.exe","173,29","2,012","0,426","0","tc3_C.s","105"
"tc3_C.exe","179,7","2,012","0,426","0","tc3_C.s","105"
"tc3_C.exe","162,48","2,012","0,422","0","tc3_C.s","105"
"tc3_C.exe","175,15","2,012","0,422","0,87","tc3_C.s","105"
"tc4_C.exe","183,57","2,012","0,418","0","tc4_C.s","105"
"tc4_C.exe","173,56","2,012","0,422","0","tc4_C.s","105"
"tc4_C.exe","172,03","2,012","0,422","0","tc4_C.s","105"
"tc4_C.exe","176,78","2,012","0,422","0","tc4_C.s","105"
"tc4_C.exe","201,76","2,012","0,418","0","tc4_C.s","105"
"tc4_C.exe","178,92","2,008","0,418","0","tc4_C.s","105"
"tc4_C.exe","166,68","2,012","0,426","0","tc4_C.s","105"
"tc4_C.exe","177,4","2,012","0,418","0,87","tc4_C.s","105"
"tc4_C.exe","178,05","2,012","0,422","0","tc4_C.s","105"
"tc5_C.exe","184,25","2,012","0,426","0,87","tc5_C.s","105"
"tc5_C.exe","183,38","2,012","0,422","0,87","tc5_C.s","105"
"tc5_C.exe","169,37","2,012","0,426","1,74","tc5_C.s","105"
"tc5_C.exe","189,72","2,012","0,426","1,73","tc5_C.s","105"
"tc5_C.exe","175,14","2,012","0,426","1,74","tc5_C.s","105"
"tc5_C.exe","173,35","2,012","0,43","0","tc5_C.s","105"
"tc5_C.exe","179,73","2,012","0,426","1,74","tc5_C.s","105"
"tc5_C.exe","175,47","2,012","0,43","1,74","tc5_C.s","105"
"tc5_C.exe","168,84","2,012","0,426","1,74","tc5_C.s","105"
"tc5_C.exe","175,78","2,012","0,426","0,87","tc5_C.s","105"
